status_id	created_at	text	retweet_count	favorite_count	is_retweet	retweet_created_at
1285441964666613763	Tue Jul 21 05:10:21 +0000 2020	RT @SpaceX: Watch Falcon 9 launch ANASIS-II → https://t.co/bJFjLCzWdK  https://t.co/iYHJZnZobv	3900	0	1	Mon Jul 20 21:18:38 +0000 2020
1285438910357622789	Tue Jul 21 04:58:13 +0000 2020	Das baby kann noch keinen löffel benutzen https://t.co/UETqVIA4BP	12298	285274	0	
1285430635088076800	Tue Jul 21 04:25:20 +0000 2020	@JohnnaCrider0 @YStijd @ID_AA_Carmack It’s almost right	25	898	0	
1285430150025236480	Tue Jul 21 04:23:24 +0000 2020	@YStijd @ID_AA_Carmack We talked about an hour ago. He seems fine.	108	934	0	
1285429286522875904	Tue Jul 21 04:19:58 +0000 2020	@ID_AA_Carmack VR Twitter with avatars saying the mentions 😈	55	1806	0	
1285427616871153667	Tue Jul 21 04:13:20 +0000 2020	@cleantechnica Better to put the money into the product than sales &amp; marketing!	655	10425	0	
1285398829433450497	Tue Jul 21 02:18:57 +0000 2020	@PPathole We should bring Life to Mars	4106	68482	0	
1285338582849208320	Mon Jul 20 22:19:33 +0000 2020	Both fairing halves caught from space by @SpaceX ships!	3716	72178	0	
1285337283005001729	Mon Jul 20 22:14:23 +0000 2020	RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/fPbckYFySh	6285	0	1	Mon Jul 20 21:39:14 +0000 2020
1285335753136812033	Mon Jul 20 22:08:18 +0000 2020	@SpaceX Nice work, SpaceX team!	515	15092	0	
1285331502381715456	Mon Jul 20 21:51:25 +0000 2020	@flcnhvy @AstroBehnken @Astro_Doug @SpaceX Still long way to go. Reuse only matters to degree that it’s rapid &amp; complete.	186	5652	0	
1285321710858760194	Mon Jul 20 21:12:30 +0000 2020	@nasahqphoto Too long since we were last there	468	12694	0	
1285321566071296000	Mon Jul 20 21:11:56 +0000 2020	Launch in 20 mins https://t.co/1oLtPnW929	2520	37929	0	
1285153481267900418	Mon Jul 20 10:04:01 +0000 2020	@WholeMarsBlog @cleantechnica In a few months in production release. Already does that in alpha build.	116	2138	0	
1285152684496973826	Mon Jul 20 10:00:51 +0000 2020	@cleantechnica Lithium is extremely common on Earth. Found almost everywhere.	399	11595	0	
